event_id,session_id,customer_id,event_time,event_type,device,traffic_source,page
501836,S100213,1053,2024-11-16 16:08:00,checkout,mobile,ads,/cart
501837,S100078,1071,2025-01-07 18:23:00,add_to_cart,mobile,organic,/checkout
501838,S100138,,2025-02-12 04:57:00,page_view,mobile,email,/home
501839,S100097,1022,2025-01-05 14:09:00,page_view,desktop,organic,/product
501840,S100663,1038,2024-12-02 09:37:00,page_view,desktop,ads,/cart
501841,S100197,1020,2025-02-23 10:58:00,purchase,mobile,social,/search
501842,S100784,1102,2025-02-06 01:41:00,page_view,desktop,direct,/blog
501843,S100155,1008,2025-01-28 19:13:00,page_view,mobile,email,/blog
501844,S100049,1011,2024-11-18 14:38:00,checkout,mobile,organic,/checkout
501845,S100478,1039,2025-01-19 05:04:00,checkout,mobile,ads,/checkout
501846,S100227,1066,2024-11-08 15:43:00,checkout,mobile,ads,/cart
501847,S100456,1053,2025-01-06 05:47:00,search,mobile,direct,/product
501848,S100521,1006,2025-02-19 23:48:00,search,mobile,email,/product
501849,S100148,,2024-12-31 05:28:00,search,desktop,organic,/search
501850,S100057,,2025-02-13 02:31:00,page_view,desktop,organic,/search
501851,S100161,1036,2024-11-20 00:50:00,search,mobile,organic,/cart
501852,S100476,1094,2025-01-13 09:36:00,page_view,desktop,direct,/home
501853,S100106,1075,2024-11-08 22:47:00,page_view,mobile,direct,/product
501854,S100426,1031,2025-01-21 21:54:00,purchase,mobile,email,/home
501855,S100394,1034,2024-12-31 02:49:00,page_view,desktop,organic,/home
501856,S100185,1063,2025-01-06 14:14:00,purchase,desktop,organic,/cart
501857,S100557,1054,2024-11-10 15:47:00,page_view,desktop,email,/search
501858,S100445,1038,2024-11-16 00:37:00,page_view,desktop,email,/home
501859,S100640,1104,2025-02-26 13:08:00,search,desktop,email,/cart
501860,S100447,1062,2025-02-15 13:21:00,add_to_cart,mobile,ads,/search
501861,S100086,1084,2025-02-01 19:41:00,search,desktop,email,/home
501862,S100248,1025,2024-11-17 08:40:00,checkout,mobile,social,/home
501863,S100439,1069,2024-11-03 02:34:00,page_view,desktop,direct,/search
501864,S100256,1041,2025-01-31 03:21:00,purchase,mobile,email,/blog
501865,S100276,1068,2025-01-04 04:49:00,page_view,mobile,ads,/search
501866,S100789,1101,2024-11-03 05:59:00,checkout,desktop,social,/checkout
501867,S100437,1099,2024-11-03 08:55:00,page_view,mobile,ads,/checkout
501868,S100515,1046,2024-12-24 10:24:00,add_to_cart,desktop,ads,/cart
501869,S100576,1090,2025-02-02 10:36:00,search,mobile,ads,/cart
501870,S100201,,2024-12-08 11:47:00,page_view,desktop,ads,/product
501871,S100574,1081,2024-11-13 15:45:00,checkout,mobile,organic,/checkout
501872,S100654,1020,2024-12-26 20:59:00,page_view,mobile,direct,/search
501873,S100755,1088,2024-11-15 12:56:00,page_view,mobile,organic,/checkout
501874,S100796,1014,2024-11-28 12:12:00,add_to_cart,desktop,social,/blog
501875,S100179,1112,2025-01-06 08:13:00,page_view,desktop,organic,/cart
501876,S100685,1067,2025-01-23 22:37:00,page_view,mobile,social,/blog
501877,S100324,1050,2025-01-11 00:29:00,search,tablet,email,/cart
501878,S100622,1008,2024-11-28 17:52:00,add_to_cart,desktop,social,/blog
501879,S100686,1049,2024-12-11 22:25:00,page_view,tablet,organic,/cart
501880,S100474,1116,2024-11-04 17:40:00,search,mobile,organic,/search
501881,S100664,1003,2024-12-27 03:01:00,add_to_cart,mobile,social,/blog
501882,S100399,1061,2025-02-18 22:52:00,checkout,mobile,organic,/home
501883,S100216,1120,2025-02-22 20:31:00,purchase,mobile,social,/cart
501884,S100452,1051,2025-02-11 05:35:00,add_to_cart,mobile,ads,/checkout
501885,S100403,1055,2024-12-05 13:04:00,search,mobile,direct,/home
501886,S100239,1075,2025-02-21 22:50:00,page_view,mobile,social,/checkout
501887,S100737,1060,2024-12-26 17:42:00,page_view,desktop,ads,/cart
501888,S100185,1022,2024-12-10 19:31:00,add_to_cart,tablet,ads,/search
501889,S100047,1003,2025-01-04 06:31:00,purchase,desktop,ads,/home
501890,S100385,1079,2024-12-15 07:35:00,add_to_cart,mobile,ads,/home
501891,S100207,1119,2024-12-20 15:59:00,page_view,mobile,social,/cart
501892,S100156,1014,2025-02-13 08:10:00,page_view,mobile,organic,/blog
501893,S100224,1028,2025-01-04 06:06:00,search,mobile,ads,/cart
501894,S100143,1048,2025-01-15 22:45:00,add_to_cart,mobile,email,/cart
501895,S100418,1104,2024-11-26 06:06:00,add_to_cart,mobile,ads,/product
501896,S100110,1035,2025-01-09 07:50:00,search,mobile,organic,/search
501897,S100464,1114,2024-11-30 02:31:00,page_view,desktop,organic,/blog
501898,S100131,1008,2024-12-28 22:22:00,purchase,desktop,direct,/search
501899,S100624,,2024-12-08 05:39:00,add_to_cart,mobile,direct,/cart
501900,S100600,1072,2024-11-16 19:51:00,page_view,mobile,ads,/product
501901,S100672,1085,2024-11-06 18:21:00,page_view,desktop,ads,/cart
501902,S100333,1048,2025-01-28 02:26:00,purchase,mobile,direct,/cart
501903,S100074,1101,2025-01-11 23:03:00,checkout,mobile,ads,/search
501904,S100792,1022,2025-01-18 08:24:00,page_view,mobile,email,/product
501905,S100411,1007,2025-02-24 20:51:00,page_view,mobile,social,/search
501906,S100518,1051,2024-11-26 14:54:00,page_view,mobile,direct,/cart
501907,S100624,1110,2024-12-26 06:58:00,page_view,desktop,direct,/checkout
501908,S100035,1097,2024-12-20 07:14:00,search,mobile,organic,/home
501909,S100777,1067,2024-11-30 00:10:00,search,mobile,ads,/blog
501910,S100624,1074,2024-11-16 11:40:00,search,mobile,direct,/cart
501911,S100222,1017,2025-01-21 23:05:00,add_to_cart,desktop,direct,/blog
501912,S100722,1108,2025-02-20 11:57:00,page_view,mobile,email,/product
501913,S100529,1101,2025-01-23 18:05:00,page_view,mobile,ads,/checkout
501914,S100240,1085,2024-11-28 23:25:00,page_view,mobile,social,/blog
501915,S100133,1060,2025-01-21 17:53:00,page_view,mobile,email,/blog
501916,S100731,,2025-02-22 13:43:00,page_view,mobile,social,/product
501917,S100390,1113,2024-12-04 19:11:00,search,mobile,organic,/cart
501918,S100101,1083,2025-01-22 02:16:00,add_to_cart,desktop,direct,/cart
501919,S100651,1048,2024-11-15 01:50:00,add_to_cart,tablet,email,/home
501920,S100680,1080,2025-01-23 05:50:00,add_to_cart,mobile,social,/product
501921,S100497,1074,2025-01-28 19:37:00,search,mobile,ads,/checkout
501922,S100510,1051,2025-02-09 12:50:00,add_to_cart,mobile,organic,/home
501923,S100702,1040,2024-12-21 04:25:00,page_view,desktop,organic,/product
501924,S100536,1053,2025-02-27 14:41:00,purchase,mobile,direct,/cart
501925,S100544,1074,2024-11-08 18:11:00,page_view,desktop,direct,/home
501926,S100342,1055,2024-12-13 03:24:00,page_view,desktop,social,/cart
501927,S100005,1034,2024-12-05 16:28:00,page_view,desktop,social,/search
501928,S100193,1098,2024-11-25 02:45:00,purchase,desktop,organic,/search
501929,S100741,1069,2024-11-14 12:10:00,purchase,desktop,social,/home
501930,S100136,1009,2025-02-09 06:12:00,add_to_cart,mobile,direct,/home
501931,S100472,1048,2025-01-27 10:20:00,search,mobile,organic,/product
501932,S100215,1114,2024-12-29 18:00:00,search,mobile,organic,/checkout
501933,S100348,1097,2025-02-03 02:33:00,purchase,mobile,ads,/checkout
501934,S100182,1042,2025-01-17 07:15:00,add_to_cart,desktop,ads,/search
501935,S100167,,2025-02-13 10:44:00,purchase,mobile,social,/search
501936,S100793,1010,2024-11-14 23:15:00,page_view,desktop,social,/search
501937,S100037,,2025-01-09 00:45:00,page_view,mobile,direct,/cart
501938,S100674,1032,2024-12-31 16:44:00,checkout,desktop,direct,/checkout
501939,S100470,1002,2025-02-09 11:27:00,page_view,mobile,ads,/home
501940,S100451,1056,2025-02-10 06:04:00,purchase,mobile,organic,/search
501941,S100489,1047,2025-02-17 15:19:00,search,mobile,email,/blog
501942,S100141,1070,2025-01-16 20:30:00,purchase,desktop,email,/product
501943,S100759,1103,2024-11-30 16:18:00,page_view,mobile,social,/home
501944,S100102,1109,2025-01-31 16:53:00,add_to_cart,mobile,email,/home
501945,S100710,1052,2024-12-27 17:06:00,page_view,mobile,email,/home
501946,S100711,1056,2024-12-29 13:51:00,search,desktop,ads,/checkout
501947,S100041,1019,2025-02-05 23:18:00,search,mobile,organic,/search
501948,S100146,1007,2024-11-08 10:48:00,purchase,tablet,direct,/product
501949,S100065,1083,2025-01-13 12:12:00,add_to_cart,mobile,ads,/cart
501950,S100192,1009,2024-12-29 06:31:00,page_view,mobile,direct,/product
501951,S100297,1095,2025-01-21 16:16:00,checkout,desktop,ads,/product
501952,S100037,1070,2024-11-26 03:34:00,page_view,mobile,ads,/blog
501953,S100501,1026,2024-12-02 15:48:00,page_view,desktop,email,/product
501954,S100652,1070,2025-02-13 04:25:00,page_view,mobile,direct,/cart
501955,S100617,1024,2024-12-18 12:08:00,checkout,tablet,ads,/product
501956,S100427,1057,2024-11-24 16:23:00,page_view,desktop,email,/blog
501957,S100663,1103,2024-12-20 06:29:00,page_view,desktop,social,/product
501958,S100351,1060,2025-02-14 00:28:00,purchase,mobile,direct,/search
501959,S100325,1020,2024-11-10 07:43:00,add_to_cart,mobile,ads,/blog
501960,S100037,1093,2024-11-27 10:22:00,page_view,desktop,social,/search
501961,S100096,1024,2024-11-02 09:07:00,add_to_cart,desktop,email,/search
501962,S100107,1095,2024-12-14 17:39:00,checkout,mobile,ads,/home
501963,S100630,1062,2024-11-27 02:37:00,page_view,mobile,email,/blog
501964,S100150,1059,2024-12-29 06:25:00,add_to_cart,mobile,email,/product
501965,S100073,1110,2025-02-19 09:00:00,search,desktop,email,/checkout
501966,S100056,1091,2024-12-24 10:50:00,search,mobile,direct,/checkout
501967,S100334,1005,2024-12-15 07:25:00,page_view,mobile,social,/checkout
501968,S100251,1038,2025-01-23 04:19:00,add_to_cart,mobile,social,/cart
501969,S100766,1112,2025-02-11 13:48:00,page_view,mobile,organic,/search
501970,S100253,1003,2024-12-10 21:47:00,add_to_cart,mobile,ads,/search
501971,S100384,1070,2025-01-14 19:32:00,page_view,tablet,email,/search
501972,S100455,1094,2025-02-11 19:59:00,page_view,mobile,ads,/blog
501973,S100258,1080,2025-01-10 11:00:00,page_view,desktop,social,/cart
501974,S100781,1098,2025-02-02 09:01:00,add_to_cart,mobile,social,/product
501975,S100464,1094,2025-01-22 00:25:00,page_view,mobile,email,/home
501976,S100033,1089,2025-01-26 11:35:00,page_view,mobile,direct,/blog
501977,S100494,1106,2024-11-07 13:38:00,page_view,desktop,email,/search
501978,S100325,1083,2024-12-18 13:21:00,add_to_cart,desktop,email,/product
501979,S100237,1052,2024-12-23 00:08:00,page_view,mobile,organic,/checkout
501980,S100690,1061,2024-12-23 19:02:00,add_to_cart,mobile,direct,/home
501981,S100615,1092,2025-02-28 18:32:00,page_view,desktop,ads,/checkout
501982,S100540,1113,2024-12-17 23:08:00,page_view,tablet,direct,/product
501983,S100738,1035,2025-02-25 09:19:00,search,mobile,email,/product
501984,S100465,1044,2024-12-20 01:28:00,purchase,desktop,email,/checkout
501985,S100743,1120,2024-11-12 18:17:00,page_view,mobile,email,/blog
501986,S100303,1075,2025-02-26 04:24:00,page_view,mobile,email,/home
501987,S100116,1023,2024-11-01 18:32:00,page_view,mobile,email,/checkout
501988,S100206,1086,2025-02-24 16:57:00,search,mobile,direct,/checkout
501989,S100696,,2024-12-04 13:55:00,page_view,desktop,email,/blog
501990,S100480,1106,2024-12-23 11:21:00,add_to_cart,mobile,social,/checkout
501991,S100649,1096,2025-02-23 16:34:00,page_view,desktop,social,/home
501992,S100402,1027,2025-01-22 01:41:00,page_view,desktop,organic,/cart
501993,S100675,1113,2024-12-13 00:02:00,page_view,mobile,ads,/home
501994,S100586,1068,2024-12-25 22:18:00,search,mobile,social,/blog
501995,S100232,1115,2025-02-07 20:56:00,add_to_cart,desktop,organic,/checkout
501996,S100283,1043,2025-01-25 09:38:00,page_view,mobile,direct,/search
501997,S100479,1008,2024-12-10 07:45:00,purchase,mobile,ads,/search
501998,S100766,1062,2025-01-26 08:39:00,page_view,mobile,email,/product
501999,S100008,1035,2024-12-20 11:26:00,add_to_cart,mobile,email,/cart
502000,S100714,1092,2024-11-09 17:48:00,search,desktop,direct,/blog
502001,S100378,,2025-01-20 11:50:00,page_view,desktop,ads,/product
502002,S100602,1089,2025-01-29 08:18:00,checkout,mobile,social,/product
502003,S100380,1114,2024-11-15 13:27:00,add_to_cart,mobile,ads,/search
502004,S100661,1059,2025-01-30 09:13:00,page_view,tablet,organic,/home
502005,S100359,1099,2024-11-17 20:16:00,search,mobile,direct,/product
502006,S100175,1109,2025-02-17 10:04:00,page_view,mobile,social,/product
502007,S100484,1092,2025-01-28 23:21:00,add_to_cart,tablet,ads,/cart
502008,S100404,1066,2024-12-27 01:32:00,page_view,tablet,ads,/search
502009,S100032,1081,2025-01-30 09:05:00,checkout,mobile,social,/home
502010,S100464,1090,2025-02-01 18:18:00,page_view,mobile,organic,/cart
502011,S100695,1033,2025-01-08 03:20:00,page_view,mobile,organic,/home
502012,S100156,1104,2025-02-14 09:41:00,page_view,mobile,ads,/home
502013,S100564,,2024-12-02 03:20:00,page_view,desktop,email,/product
502014,S100201,1060,2025-01-18 05:27:00,search,mobile,social,/cart
502015,S100785,1090,2024-12-12 04:41:00,page_view,mobile,organic,/product
502016,S100174,1095,2024-12-01 00:02:00,add_to_cart,mobile,organic,/checkout
502017,S100243,1085,2025-02-02 04:02:00,page_view,tablet,organic,/home
502018,S100268,1071,2024-12-12 03:11:00,add_to_cart,mobile,direct,/cart
502019,S100445,1114,2024-11-15 23:12:00,search,mobile,email,/search
502020,S100073,1058,2025-02-23 10:53:00,purchase,tablet,organic,/product
502021,S100095,1008,2024-11-16 01:01:00,purchase,mobile,email,/checkout
502022,S100172,1109,2025-02-28 12:17:00,checkout,mobile,ads,/blog
502023,S100405,1087,2025-02-04 06:04:00,add_to_cart,mobile,ads,/checkout
502024,S100154,1109,2025-02-24 19:06:00,page_view,mobile,direct,/checkout
502025,S100182,1018,2025-01-31 10:02:00,add_to_cart,mobile,email,/product
502026,S100322,1004,2025-02-08 09:56:00,purchase,mobile,social,/search
502027,S100288,1120,2024-12-16 17:23:00,page_view,mobile,direct,/cart
502028,S100257,1019,2024-12-19 02:38:00,search,mobile,organic,/home
502029,S100586,1104,2025-01-05 12:08:00,page_view,mobile,ads,/search
502030,S100173,1106,2025-01-31 13:17:00,search,mobile,ads,/product
502031,S100329,1091,2025-01-27 17:55:00,page_view,mobile,social,/blog
502032,S100230,1017,2024-11-17 19:18:00,search,mobile,direct,/cart
502033,S100758,1086,2024-12-13 12:01:00,search,tablet,email,/home
502034,S100160,1114,2024-12-21 21:11:00,purchase,mobile,ads,/blog
502035,S100185,1055,2025-02-07 22:09:00,search,mobile,organic,/cart
502036,S100142,1054,2025-01-17 11:38:00,checkout,desktop,social,/home
502037,S100281,1057,2025-02-05 14:28:00,page_view,mobile,social,/home
502038,S100639,1011,2024-11-29 00:44:00,page_view,desktop,social,/checkout
502039,S100677,1115,2025-01-20 00:27:00,page_view,desktop,organic,/blog
502040,S100026,1112,2025-01-09 16:33:00,page_view,desktop,social,/blog
502041,S100245,,2025-02-26 00:35:00,page_view,desktop,email,/product
502042,S100486,1076,2025-02-01 04:15:00,search,mobile,email,/search
502043,S100646,1097,2025-02-27 06:36:00,search,desktop,direct,/checkout
502044,S100201,1026,2024-12-24 20:44:00,search,mobile,direct,/checkout
502045,S100020,1086,2025-02-10 11:49:00,page_view,mobile,email,/cart
502046,S100590,1084,2025-01-13 05:27:00,page_view,tablet,organic,/blog
502047,S100669,1116,2024-11-14 15:11:00,search,mobile,direct,/home
502048,S100093,1107,2024-11-24 06:20:00,page_view,tablet,social,/home
502049,S100007,,2025-02-13 20:09:00,page_view,mobile,email,/cart
502050,S100471,1112,2024-12-11 21:55:00,page_view,mobile,ads,/blog
502051,S100338,1112,2025-02-25 23:29:00,page_view,mobile,organic,/product
502052,S100258,1009,2025-01-11 08:40:00,page_view,desktop,organic,/home
502053,S100054,1109,2024-11-19 16:17:00,page_view,mobile,email,/checkout
502054,S100547,1078,2025-01-10 13:59:00,page_view,mobile,ads,/checkout
502055,S100005,1049,2025-01-19 01:29:00,search,mobile,organic,/blog
502056,S100376,1008,2025-01-17 03:58:00,page_view,desktop,direct,/home
502057,S100553,1087,2024-12-10 19:20:00,page_view,mobile,ads,/home
502058,S100049,1043,2024-12-18 10:09:00,checkout,desktop,social,/product
502059,S100111,1060,2024-11-23 04:21:00,add_to_cart,mobile,direct,/blog
502060,S100145,1088,2025-02-09 21:46:00,page_view,mobile,ads,/home
502061,S100229,1117,2024-12-23 04:52:00,purchase,mobile,email,/product
502062,S100722,1106,2024-11-03 08:16:00,page_view,tablet,organic,/checkout
502063,S100496,1058,2024-11-22 09:03:00,page_view,mobile,direct,/product
502064,S100305,1050,2025-02-28 16:01:00,purchase,mobile,email,/home
502065,S100541,1031,2024-11-30 21:05:00,checkout,desktop,ads,/search
502066,S100460,1048,2024-11-12 10:07:00,page_view,mobile,social,/blog
502067,S100627,1015,2024-11-12 14:33:00,search,desktop,organic,/home
502068,S100225,,2025-01-29 11:49:00,search,mobile,organic,/search
502069,S100058,1074,2024-11-04 08:58:00,page_view,mobile,direct,/checkout
502070,S100075,1017,2024-12-12 13:14:00,page_view,mobile,email,/blog
502071,S100427,1046,2024-12-27 23:40:00,page_view,mobile,ads,/cart
502072,S100727,1071,2025-02-03 04:11:00,checkout,desktop,ads,/blog
502073,S100131,1069,2025-02-13 02:49:00,page_view,desktop,email,/checkout
502074,S100497,1005,2025-01-12 03:38:00,add_to_cart,mobile,organic,/checkout
502075,S100592,,2025-01-10 23:27:00,page_view,tablet,email,/checkout
502076,S100304,1036,2025-02-03 17:56:00,page_view,mobile,ads,/product
502077,S100066,1003,2024-12-30 23:26:00,search,mobile,email,/checkout
502078,S100229,1010,2025-02-14 15:50:00,add_to_cart,desktop,organic,/cart
502079,S100332,1075,2025-02-26 02:46:00,page_view,desktop,direct,/home
502080,S100276,1018,2024-11-01 14:29:00,page_view,mobile,organic,/search
502081,S100583,1006,2024-12-14 11:44:00,search,desktop,social,/blog
502082,S100720,1049,2025-02-27 20:27:00,page_view,mobile,social,/blog
502083,S100783,1080,2025-01-05 01:16:00,page_view,desktop,email,/checkout
502084,S100143,1015,2024-11-03 12:59:00,search,desktop,organic,/search
502085,S100250,1041,2025-02-25 06:42:00,search,mobile,organic,/checkout
502086,S100795,1054,2025-01-14 05:28:00,page_view,mobile,ads,/product
502087,S100690,1021,2024-12-11 09:45:00,search,desktop,direct,/search
502088,S100079,1065,2025-01-21 08:16:00,checkout,desktop,organic,/checkout
502089,S100056,1011,2024-12-14 13:58:00,page_view,mobile,email,/checkout
502090,S100365,1006,2025-02-03 14:03:00,search,mobile,ads,/cart
502091,S100307,1067,2025-01-31 23:10:00,page_view,tablet,ads,/cart
502092,S100173,1032,2025-01-03 07:10:00,page_view,mobile,email,/cart
502093,S100461,1013,2025-02-11 07:18:00,page_view,mobile,email,/product
502094,S100749,1055,2024-11-12 22:56:00,page_view,mobile,organic,/search
502095,S100677,1118,2024-11-29 14:49:00,add_to_cart,mobile,organic,/product
502096,S100595,1093,2024-11-30 20:27:00,page_view,tablet,ads,/home
502097,S100492,1105,2025-01-15 00:24:00,search,desktop,ads,/checkout
502098,S100559,1112,2025-02-14 07:29:00,page_view,mobile,direct,/checkout
502099,S100638,,2024-11-30 09:20:00,page_view,desktop,ads,/checkout
502100,S100680,1098,2024-11-08 20:21:00,search,desktop,email,/cart
